listing_id,listing_name,listing_url,borough,neighborhood,room_type,property_type,host_tier,market_segment,actual_price_usd,predicted_fair_price_usd,predicted_price_q10,predicted_price_q90,interval_width_pct,direction_confidence,confidence_score,confidence_level,residual_usd,residual_pct_of_fair,pricing_signal
940156629413345648,"Spotless 1BR Midtown West |Near Broadway, Times Sq",https://www.airbnb.com/rooms/940156629413345648,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Small-Multi,short_stay,570.59,698.54,353.21,880.2,0.7559,Uncertain (within plausible range),64.7,Medium,-127.95,-0.1832,Below model benchmark (review price)
940279919668139029,CrashPad: M and L Train WiFi Netflix AC Bushwick,https://www.airbnb.com/rooms/940279919668139029,Brooklyn,Bushwick,Private room,Private room in rental unit,Small-Multi,short_stay,115.26,107.01,72.6,194.68,1.1265,Uncertain (within plausible range),11.1,Low,8.25,0.077,Within 10% of model benchmark
940393249080250223,Designer Victorian Gem Prospect Park - 2BR w/Porch,https://www.airbnb.com/rooms/940393249080250223,Brooklyn,Flatbush,Entire home/apt,Entire guest suite,Small-Multi,short_stay,435.0,386.04,290.44,549.68,0.6693,Uncertain (within plausible range),80.0,Medium,48.96,0.1268,Above model benchmark (review price)
966075614879803673,One Bedroom Gem — private bath and kitchen,https://www.airbnb.com/rooms/966075614879803673,Brooklyn,Flatbush,Private room,Private room in home,Individual,short_stay,314.0,255.26,169.76,350.22,0.7119,Uncertain (within plausible range),73.0,Medium,58.74,0.2301,Above model benchmark (review price)
966077154092000207,Regal Inn & Suites NY 1 King Bed,https://www.airbnb.com/rooms/966077154092000207,Queens,Flushing,Private room,Room in hotel,Small-Multi,short_stay,150.0,217.17,113.98,246.67,0.6315,Uncertain (within plausible range),85.2,Medium,-67.17,-0.3093,Below model benchmark (review price)
966141894035636477,Regal Inn & Suites NY 2 Double Bed,https://www.airbnb.com/rooms/966141894035636477,Queens,Flushing,Private room,Room in hotel,Small-Multi,short_stay,198.0,250.22,119.14,340.87,0.8865,Uncertain (within plausible range),40.2,Medium,-52.22,-0.2087,Below model benchmark (review price)
958837479129022722,"3 Bed in Williamsburg, Minutes from Manhattan",https://www.airbnb.com/rooms/958837479129022722,Brooklyn,Williamsburg,Entire home/apt,Entire home,Individual,short_stay,628.0,665.39,442.19,803.65,0.5536,Uncertain (within plausible range),92.6,Medium,-37.39,-0.0562,Within 10% of model benchmark
958891583704104591,Brownstone 2 Bedroom Guest Suite with Privacy,https://www.airbnb.com/rooms/958891583704104591,Brooklyn,Bedford-Stuyvesant,Private room,Private room in guest suite,Small-Multi,short_stay,640.0,347.8,206.02,442.31,0.6942,Confident: lower price,76.1,Medium,292.2,0.8402,Above model benchmark (review price)
959209642509325824,Comfortable hotel style bed/bath above art gallery,https://www.airbnb.com/rooms/959209642509325824,Manhattan,Marble Hill,Private room,Private room in home,Individual,short_stay,284.0,170.01,105.88,284.7,1.0372,Uncertain (within plausible range),18.5,Low,113.99,0.6705,Above model benchmark (review price)
959308487644032372,Home Away from Home:Cozy,https://www.airbnb.com/rooms/959308487644032372,Queens,East Elmhurst,Private room,Private room in home,Small-Multi,short_stay,239.0,216.47,95.66,270.01,0.8117,Uncertain (within plausible range),54.1,Medium,22.53,0.1041,Above model benchmark (review price)
967572040503577303,"Cozy Canarsie Getaway, Brooklyn",https://www.airbnb.com/rooms/967572040503577303,Brooklyn,Canarsie,Entire home/apt,Entire rental unit,Individual,short_stay,181.5,253.16,157.2,406.44,0.9626,Uncertain (within plausible range),28.1,Medium,-71.66,-0.2831,Below model benchmark (review price)
968044038797418645,Perfect Williamsburg Oasis (Studio),https://www.airbnb.com/rooms/968044038797418645,Brooklyn,Williamsburg,Entire home/apt,Entire condo,Individual,short_stay,460.0,393.49,293.61,598.63,0.7686,Uncertain (within plausible range),62.4,Medium,66.51,0.169,Above model benchmark (review price)
968052518875387461,"FIFA, King Bed|Walk to Times Square & Broadway",https://www.airbnb.com/rooms/968052518875387461,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Small-Multi,short_stay,684.5,636.89,356.59,762.1,0.6487,Uncertain (within plausible range),83.1,Medium,47.61,0.0748,Within 10% of model benchmark
968090367625068114,Mulzac's Cozy Modern Brooklyn Apartment w/ Balcony,https://www.airbnb.com/rooms/968090367625068114,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,Individual,short_stay,308.5,254.99,186.71,323.43,0.5471,Uncertain (within plausible range),93.1,Medium,53.51,0.2099,Above model benchmark (review price)
959344147221723685,Garden Level Apt in Brownstone,https://www.airbnb.com/rooms/959344147221723685,Manhattan,East Harlem,Entire home/apt,Entire loft,Small-Multi,short_stay,361.67,352.57,303.45,511.02,0.605,Uncertain (within plausible range),88.1,Medium,9.1,0.0258,Within 10% of model benchmark
959487132458696940,FIFA World Cup NYC Stay Explore Manhattan & Beyond,https://www.airbnb.com/rooms/959487132458696940,Manhattan,Harlem,Private room,Private room in townhouse,Individual,short_stay,690.33,353.14,214.32,493.55,0.8049,Confident: lower price,55.5,Medium,337.19,0.9548,Above model benchmark (review price)
959667125949545689,Midtown Garden Oasis: Private Bath + Laundry,https://www.airbnb.com/rooms/959667125949545689,Manhattan,Hell's Kitchen,Private room,Private room in rental unit,Mid-Multi,short_stay,284.0,290.7,190.64,469.33,0.9578,Uncertain (within plausible range),28.9,Medium,-6.7,-0.023,Within 10% of model benchmark
968158472503477954,Private Renovated Industrial Style Guest Suite,https://www.airbnb.com/rooms/968158472503477954,Queens,Forest Hills,Private room,Private room in home,Small-Multi,short_stay,391.88,369.11,265.13,456.32,0.5453,Uncertain (within plausible range),93.2,Medium,22.77,0.0617,Within 10% of model benchmark
968232639190407327,Fam-friendly duplex w parking ~ steps to train!,https://www.airbnb.com/rooms/968232639190407327,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire townhouse,Individual,short_stay,578.5,571.92,323.42,718.23,0.6899,Uncertain (within plausible range),76.8,Medium,6.58,0.0115,Within 10% of model benchmark
968356497739578739,Charming studio in heart of SoHo,https://www.airbnb.com/rooms/968356497739578739,Manhattan,SoHo,Entire home/apt,Entire rental unit,Small-Multi,short_stay,468.0,532.03,251.88,791.12,0.992,Uncertain (within plausible range),23.9,Medium,-64.03,-0.1204,Below model benchmark (review price)
968796501661082781,Manhattan Brownstone - 2+ bedroom,https://www.airbnb.com/rooms/968796501661082781,Manhattan,East Harlem,Private room,Private room in home,Small-Multi,short_stay,314.0,358.53,222.03,568.13,0.9656,Uncertain (within plausible range),27.7,Medium,-44.53,-0.1242,Below model benchmark (review price)
968819722669063441,Queens Getaway Perfect Location,https://www.airbnb.com/rooms/968819722669063441,Queens,Cambria Heights,Private room,Private room in home,Small-Multi,short_stay,194.0,146.28,86.11,235.86,1.014,Uncertain (within plausible range),21.1,Low,47.72,0.3262,Above model benchmark (review price)
941268454474275765,Private Guest Floor in Brownstone Near Manhattan,https://www.airbnb.com/rooms/941268454474275765,Brooklyn,Carroll Gardens,Private room,Private room in guest suite,Individual,short_stay,280.0,272.09,173.27,387.75,0.79,Uncertain (within plausible range),58.1,Medium,7.91,0.0291,Within 10% of model benchmark
983167691286253890,Renovated Chelsea Studio,https://www.airbnb.com/rooms/983167691286253890,Manhattan,Chelsea,Entire home/apt,Entire rental unit,Small-Multi,short_stay,591.67,453.05,204.64,613.99,0.8918,Uncertain (within plausible range),39.1,Medium,138.62,0.306,Above model benchmark (review price)
960170192680619491,NYC Spacious Studio Legal Daily Rental,https://www.airbnb.com/rooms/960170192680619491,Manhattan,Harlem,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,342.36,323.64,191.95,439.01,0.7714,Uncertain (within plausible range),62.0,Medium,18.72,0.0578,Within 10% of model benchmark
960258169135210648,Cj's Travel Professional's Pad near JFK Airport,https://www.airbnb.com/rooms/960258169135210648,Queens,Laurelton,Private room,Private room in home,Individual,short_stay,160.0,146.52,87.07,238.49,1.0204,Uncertain (within plausible range),20.2,Low,13.48,0.092,Within 10% of model benchmark
968982002561156213,Large cozy and spacious room w/ private bathroom!,https://www.airbnb.com/rooms/968982002561156213,Queens,Jamaica,Private room,Private room in home,Small-Multi,short_stay,183.0,156.62,95.56,232.25,0.8741,Uncertain (within plausible range),42.3,Medium,26.38,0.1684,Above model benchmark (review price)
969037168119524983,A Stay At Saints,https://www.airbnb.com/rooms/969037168119524983,Brooklyn,Cypress Hills,Entire home/apt,Entire home,Individual,short_stay,627.65,431.26,347.28,585.22,0.5615,Confident: lower price,92.0,Medium,196.39,0.4554,Above model benchmark (review price)
969127796395247392,NEW 1 BED Cozy Apt in Astoria,https://www.airbnb.com/rooms/969127796395247392,Queens,Ditmars Steinway,Private room,Private room in rental unit,Individual,short_stay,249.0,193.61,115.63,263.18,0.7685,Uncertain (within plausible range),62.4,Medium,55.39,0.2861,Above model benchmark (review price)
969521494667176747,Private Cozy Apartment,https://www.airbnb.com/rooms/969521494667176747,Queens,Bellerose,Entire home/apt,Entire home,Individual,short_stay,263.0,218.62,148.55,293.67,0.6633,Uncertain (within plausible range),80.8,Medium,44.38,0.203,Above model benchmark (review price)
975271247522709915,Charming Meatpacking District Getaway,https://www.airbnb.com/rooms/975271247522709915,Manhattan,West Village,Entire home/apt,Entire rental unit,Individual,short_stay,867.5,627.68,368.65,863.44,0.7862,Confident: lower price,58.8,Medium,239.82,0.3821,Above model benchmark (review price)
975282423991954507,Suite Dreams - Mulzac Condo w/ Park Views,https://www.airbnb.com/rooms/975282423991954507,Brooklyn,Bedford-Stuyvesant,Private room,Private room in home,Small-Multi,short_stay,227.09,160.85,115.52,257.34,0.8837,Uncertain (within plausible range),40.6,Medium,66.24,0.4118,Above model benchmark (review price)
969639647663628867,Beautiful One Bedroom Condo in Soho,https://www.airbnb.com/rooms/969639647663628867,Manhattan,SoHo,Entire home/apt,Entire rental unit,Small-Multi,short_stay,636.33,434.75,254.88,756.59,1.12,Uncertain (within plausible range),11.6,Low,201.58,0.4637,Above model benchmark (review price)
969672999368896556,Narnia of Soho / West Village Two bedroom,https://www.airbnb.com/rooms/969672999368896556,Manhattan,SoHo,Entire home/apt,Entire rental unit,Small-Multi,short_stay,727.5,601.07,322.31,710.24,0.6566,Confident: lower price,82.0,Medium,126.43,0.2103,Above model benchmark (review price)
976090280444244992,Garden Suite | Park House at Astoria,https://www.airbnb.com/rooms/976090280444244992,Queens,Ditmars Steinway,Entire home/apt,Entire guest suite,Individual,short_stay,586.0,311.13,195.9,406.01,0.6731,Confident: lower price,79.5,Medium,274.87,0.8835,Above model benchmark (review price)
976134439875101380,Cozy and bright bedroom Astoria,https://www.airbnb.com/rooms/976134439875101380,Queens,Astoria,Private room,Private room in home,Small-Multi,short_stay,150.0,176.8,111.37,265.05,0.8708,Uncertain (within plausible range),42.8,Medium,-26.8,-0.1516,Below model benchmark (review price)
976190720830064747,"Family Brownstone w/ Private Backyard, Train, FIFA",https://www.airbnb.com/rooms/976190720830064747,Manhattan,Harlem,Entire home/apt,Entire townhouse,Small-Multi,short_stay,852.66,422.66,300.78,599.87,0.7133,Confident: lower price,72.8,Medium,430.0,1.0174,Above model benchmark (review price)
976290086007012652,"Historic 3-Bed Brownstone, near Trains, FIFA",https://www.airbnb.com/rooms/976290086007012652,Manhattan,Harlem,Entire home/apt,Entire townhouse,Small-Multi,short_stay,675.0,538.16,415.66,797.33,0.7147,Uncertain (within plausible range),72.4,Medium,136.84,0.2543,Above model benchmark (review price)
976766563716249181,"Cozy Duplex Brownstone in Brooklyn, close to city",https://www.airbnb.com/rooms/976766563716249181,Brooklyn,Bedford-Stuyvesant,Private room,Private room in home,Individual,short_stay,430.0,456.81,271.14,692.56,0.919,Uncertain (within plausible range),35.0,Medium,-26.81,-0.0587,Within 10% of model benchmark
976898757702361060,Large sunny and clean private bedroom is Astoria,https://www.airbnb.com/rooms/976898757702361060,Queens,Astoria,Private room,Private room in home,Small-Multi,short_stay,220.0,236.68,134.08,346.87,0.8984,Uncertain (within plausible range),38.2,Medium,-16.68,-0.0705,Within 10% of model benchmark
977732692492896948,Great Value 3 beds~ 12 min to Yankees,https://www.airbnb.com/rooms/977732692492896948,Manhattan,Harlem,Entire home/apt,Entire rental unit,Small-Multi,short_stay,733.0,510.03,349.51,621.28,0.554,Confident: lower price,92.6,Medium,222.97,0.4372,Above model benchmark (review price)
977754993026073103,Steps to Madison Square Garden + Breakfast & Gym,https://www.airbnb.com/rooms/977754993026073103,Manhattan,Midtown,Private room,Room in hotel,Small-Multi,short_stay,250.7,290.69,170.96,456.08,0.9801,Uncertain (within plausible range),25.7,Medium,-39.99,-0.1376,Below model benchmark (review price)
978281778523334764,Cozy Artist 1 Bedroom in Soho,https://www.airbnb.com/rooms/978281778523334764,Manhattan,SoHo,Entire home/apt,Entire rental unit,Individual,short_stay,216.82,415.2,250.04,474.09,0.5629,Confident: raise price,91.8,Medium,-198.38,-0.4778,Below model benchmark (review price)
978360232982713232,"Brownstone Near Subway & Columbia Uni, FIFA",https://www.airbnb.com/rooms/978360232982713232,Manhattan,Harlem,Entire home/apt,Entire rental unit,Small-Multi,short_stay,544.0,575.28,268.7,705.92,0.761,Uncertain (within plausible range),63.7,Medium,-31.28,-0.0544,Within 10% of model benchmark
970213432972312352,Sunny Room + Rooftop Views • Quick NYC Access,https://www.airbnb.com/rooms/970213432972312352,Brooklyn,Bedford-Stuyvesant,Private room,Private room in condo,Small-Multi,short_stay,342.0,216.14,159.16,423.6,1.204,Uncertain (within plausible range),6.9,Low,125.86,0.5823,Above model benchmark (review price)
970318365895422240,Modern Greenpoint Guesthouse,https://www.airbnb.com/rooms/970318365895422240,Brooklyn,Greenpoint,Entire home/apt,Entire rental unit,Individual,short_stay,456.47,465.19,301.96,516.68,0.4779,Uncertain (within plausible range),97.1,Medium,-8.72,-0.0187,Within 10% of model benchmark
970394774041225066,Modern 1BR Exclusive Space in Historic Brooklyn,https://www.airbnb.com/rooms/970394774041225066,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,Small-Multi,short_stay,328.0,266.16,210.92,356.86,0.5649,Uncertain (within plausible range),91.7,Medium,61.84,0.2323,Above model benchmark (review price)
970956880456551340,Cozy Abode In Brooklyn,https://www.airbnb.com/rooms/970956880456551340,Brooklyn,Canarsie,Private room,Private room in home,Individual,short_stay,123.5,193.18,110.65,306.99,1.0091,Uncertain (within plausible range),21.7,Low,-69.68,-0.3607,Below model benchmark (review price)
971014919312107685,Urban Retreat(new listing experienced host),https://www.airbnb.com/rooms/971014919312107685,Queens,Jackson Heights,Private room,Private room in rental unit,Individual,short_stay,140.0,130.05,72.79,199.51,0.9655,Uncertain (within plausible range),27.7,Medium,9.95,0.0765,Within 10% of model benchmark
971017228077053672,Cozy 1BR in Central Astoria – Near LGA & Subway,https://www.airbnb.com/rooms/971017228077053672,Queens,Astoria,Entire home/apt,Entire home,Individual,short_stay,299.0,377.62,243.72,404.18,0.4599,Uncertain (within plausible range),97.7,Medium,-78.62,-0.2082,Below model benchmark (review price)
971101887044988474,Cozy Sunlit Room + Bath • Easy NYC Access”,https://www.airbnb.com/rooms/971101887044988474,Brooklyn,Bedford-Stuyvesant,Private room,Private room in condo,Small-Multi,short_stay,329.0,271.89,155.38,329.55,0.6578,Uncertain (within plausible range),81.8,Medium,57.11,0.2101,Above model benchmark (review price)
