id,last_scraped,listing_first_review_date,listing_last_review_date,host_id,host_experience_years,listing_name,listing_url,borough,neighborhood,latitude,longitude,room_type,property_type,max_guests,bedrooms,beds,bathrooms,bedrooms_imputed,beds_imputed,bathrooms_imputed,nightly_price,days_available_next_365,min_nights,max_nights,is_monthly_rental(min_nights>28),total_reviews,reviews_last_12mo,reviews_last_30d,reviews_per_month,rating_overall,rating_cleanliness,rating_checkin,rating_communication,rating_location,rating_value,rating_listing_accuracy,is_superhost,host_total_listings,occupancy_rate,estimated_annual_revenue,host_tier,capacity_tier,segment,days_since_last_review,reviews_last_12mo_verified,sentiment_score,has_smoke_alarm,has_wifi,has_carbon_monoxide_alarm,has_hot_water,has_hangers,has_kitchen,has_bed_linens,has_hair_dryer,has_iron,has_essentials,has_dishes_and_silverware,has_microwave,has_refrigerator,has_cooking_basics,has_dedicated_workspace,has_air_conditioning,has_shampoo,has_heating,has_self_check_in,has_fire_extinguisher,occupancy_Jan,occupancy_Feb,occupancy_Mar,occupancy_Apr,occupancy_May,occupancy_Jun,occupancy_Jul,occupancy_Aug,occupancy_Sep,occupancy_Oct,occupancy_Nov,occupancy_Dec,occupancy_rate_calendar
689892790771456013,6/14/26,8/15/22,5/19/26,39449252,3,Lovely 1-bedroom apartment one stop from Manhattan,https://www.airbnb.com/rooms/689892790771456013,Brooklyn,Williamsburg,40.71321560000001,-73.9563231,Entire home/apt,Entire rental unit,4,1,3,1,0,0,0,135.33,59,30,365,1,93,6,1,1.99,4.54,4.6,4.76,4.62,4.86,4.47,4.6,f,1,255,34509,Individual,medium,Brooklyn | Entire home/apt | medium,26,6,4.2,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.5,0.4839,0.0667,1,0.8384
689915773903422973,6/15/26,10/9/22,6/3/26,73196438,7,Cozy OASIS in Bed-Stuy BK,https://www.airbnb.com/rooms/689915773903422973,Brooklyn,Bedford-Stuyvesant,40.69078,-73.93732,Private room,Private room in condo,2,1,1,1,1,0,0,268.18,50,2,1125,0,87,22,2,1.94,4.79,4.78,4.89,4.72,4.4,4.57,4.8,t,1,255,68386,Individual,small,Brooklyn | Private room | small,11,22,4.8,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,0.7419,0.129,0.6,1,1,1,0.863
690028967517364430,6/14/26,8/23/22,11/6/25,120974884,6,🌳 Room in the Greene! Private BR in Ft Greene!!,https://www.airbnb.com/rooms/690028967517364430,Brooklyn,Fort Greene,40.694308442123166,-73.97192966,Private room,Private room in rental unit,2,1,1,1,1,0,0,123,250,30,1125,1,29,3,0,0.63,5,4.97,4.97,5,4.9,4.79,5,t,3,180,22140,Small-Multi,small,Brooklyn | Private room | small,220,3,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0.6774,1,1,1,0.0968,0,0,0,0,0,0.3151
680550539811300085,6/14/26,8/26/22,12/21/25,471922429,3,Chill-A-Way 301,https://www.airbnb.com/rooms/680550539811300085,Brooklyn,Flatbush,40.63131,-73.96359,Private room,Private room in home,2,1,1,1,1,0,0,86.1,333,30,365,1,33,2,0,0.71,4.85,4.85,4.7,4.88,4.97,4.82,4.97,t,2,120,10332,Small-Multi,small,Brooklyn | Private room | small,175,2,4.6,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.5667,0.4839,0,0,0,0,0,0.0877
680563059050396133,6/15/26,8/9/22,4/8/26,2587806,3,Brooklyn Apt w/ Private Parking & Close to Subway.,https://www.airbnb.com/rooms/680563059050396133,Brooklyn,Canarsie,40.64084,-73.89477,Entire home/apt,Entire rental unit,5,3,3,1,0,0,0,753.33,352,3,1125,0,157,19,0,3.35,4.99,5,4.99,4.99,4.61,4.9,4.96,t,1,243,183059,Individual,large,Brooklyn | Entire home/apt | large,67,19,4.8,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0.2,0,0,0.2333,0,0,0,0.0356
680586350161738984,6/15/26,8/31/22,4/30/26,47430022,3,Beautiful 1 Bedroom rental unit in Brooklyn,https://www.airbnb.com/rooms/680586350161738984,Brooklyn,Bay Ridge,40.63465,-74.02301,Private room,Private room in rental unit,1,1,1,2,1,0,0,44.37,121,30,40,1,42,9,0,0.91,4.98,4.98,4.98,4.98,4.81,4.86,4.93,t,8,255,11314,Mid-Multi,small,Brooklyn | Private room | small,45,9,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.2581,0.2581,0.2667,0.3226,0.3,0.6452,0.6685
690037658614567343,6/15/26,8/14/22,6/5/26,2157562,14,Private Studio Suite in Ridgewood Townhouse,https://www.airbnb.com/rooms/690037658614567343,Queens,Ridgewood,40.70114,-73.89587,Private room,Private room in rental unit,2,1,1,1,0,0,0,491,286,2,365,0,107,21,2,2.29,4.98,4.96,4.96,4.98,4.9,4.82,4.97,t,1,255,125205,Individual,small,Queens | Private room | small,9,21,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.5667,0.7097,0.4516,0.5333,0.3226,0,0,0.2164
690070364410526409,6/15/26,8/20/22,6/7/26,267369381,3,Lovely 2bedroom in the heart of mill basin,https://www.airbnb.com/rooms/690070364410526409,Brooklyn,Flatlands,40.61235,-73.92336,Entire home/apt,Entire home,4,2,2,1,0,0,0,303,335,1,1125,0,180,49,3,3.87,4.86,4.83,4.93,4.96,4.85,4.85,4.89,t,1,255,77265,Individual,medium,Brooklyn | Entire home/apt | medium,7,49,4.8,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0.3667,0.5806,0,0,0,0.0333,0,0.0822
673259519238099266,6/14/26,9/1/22,12/20/25,16523699,5,Quiet and Sunny 2BR/2BR with south-facing terrace,https://www.airbnb.com/rooms/673259519238099266,Brooklyn,Carroll Gardens,40.68181,-73.99428,Entire home/apt,Entire condo,4,2,2,2,0,0,0,388.56,230,30,90,1,7,3,0,0.15,5,4.86,5,5,5,4.86,5,t,1,180,69941,Individual,medium,Brooklyn | Entire home/apt | medium,176,3,4.6,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0.6774,1,1,0.6667,0,0,0,0.5161,0.5667,0,0.3699
673339628005219034,6/15/26,8/1/22,7/29/25,470064540,3,BK-Cultural Zen - Fast Wifi,https://www.airbnb.com/rooms/673339628005219034,Brooklyn,Canarsie,40.63867,-73.9078,Entire home/apt,Entire rental unit,2,2,3,1,0,0,0,314,136,2,1125,0,105,3,0,2.23,4.69,4.69,4.84,4.8,4.5,4.62,4.78,f,1,38,11932,Individual,small,Brooklyn | Entire home/apt | small,320,3,4.4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0.9677,0,0,0,0,0.5333,1,1,1,1,0.9667,1,0.6274
681340518773187020,6/15/26,2/14/23,9/4/25,432495159,4,Executive 3 Bedroom Suite Bronx,https://www.airbnb.com/rooms/681340518773187020,Bronx,Claremont Village,40.83878,-73.9023,Entire home/apt,Entire rental unit,8,3,4,2,0,0,0,241.59,154,30,365,1,11,1,0,0.27,4.91,5,4.82,5,4.55,4.91,4.91,f,2,60,14495,Small-Multi,large,Bronx | Entire home/apt | large,283,1,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.7419,0.0645,0,0,0,0.6452,0.5781
681380028722476177,6/15/26,8/14/22,4/18/26,472125262,3,Luxury 2BRM Brooklyn  Rental w/Parking on Premises,https://www.airbnb.com/rooms/681380028722476177,Brooklyn,East New York,40.67328,-73.89271,Private room,Private room in guest suite,2,2,1,1,0,1,0,308.33,9,3,1125,0,82,12,0,1.75,4.84,4.74,4.85,4.84,4.41,4.79,4.87,t,1,154,47483,Individual,small,Brooklyn | Private room | small,57,12,4.2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0.9,0.9032,1,0.9,1,1,1,0.9753
682535527513924139,6/14/26,4/1/23,11/30/25,4139266,13,Huge Garden Oasis on the Best Block in Greenpoint,https://www.airbnb.com/rooms/682535527513924139,Brooklyn,Greenpoint,40.73321,-73.95673,Entire home/apt,Entire condo,4,2,2,2.5,0,0,0,490.6,215,30,180,1,7,1,0,0.18,5,4.86,5,4.86,5,4.86,4.86,t,1,60,29436,Individual,medium,Brooklyn | Entire home/apt | medium,196,1,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.5667,1,0.3226,1,1,0.8333,0.1935,0.411
682569640765881074,6/14/26,8/26/23,11/18/25,3975734,9,Large Urban Oasis With Private Outdoor Space,https://www.airbnb.com/rooms/682569640765881074,Brooklyn,Crown Heights,40.68016,-73.96165,Entire home/apt,Entire condo,2,1,2,1.5,0,0,0,228.63,335,30,1125,1,2,1,0,0.06,5,5,5,5,5,5,5,f,1,60,13718,Individual,small,Brooklyn | Entire home/apt | small,208,1,5,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.871,0.0968,0,0,0,0,0.0822
690787676906691363,6/15/26,8/22/22,7/13/25,110367811,3,East River Bliss,https://www.airbnb.com/rooms/690787676906691363,Queens,Whitestone,40.79886,-73.81997,Entire home/apt,Entire home,3,1,3,1,0,0,0,171.47,81,30,50,1,44,1,0,0.95,4.91,4.98,5,4.93,5,4.91,4.98,f,1,60,10288,Individual,medium,Queens | Entire home/apt | medium,336,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0.6667,1,1,1,0,0,0.6774,0.7781
691255376289428094,6/15/26,12/4/22,8/24/25,327347956,3,2nd fl : Room 3,https://www.airbnb.com/rooms/691255376289428094,Brooklyn,East New York,40.6712566,-73.8697709,Private room,Private room in home,1,1,1,1,1,0,0,46.1,278,30,500,1,8,1,0,0.19,4.75,4.75,5,5,4.38,4.63,4.88,f,3,60,2766,Small-Multi,small,Brooklyn | Private room | small,294,1,4.6,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0.5333,1,1,0.3,0,0,0,0.2384
691255512367890158,6/15/26,3/1/23,8/26/25,327347956,3,2nd FL :Room 2,https://www.airbnb.com/rooms/691255512367890158,Brooklyn,East New York,40.6712566,-73.8697709,Private room,Private room in home,1,1,1,1,1,0,0,41.67,75,30,725,1,3,1,0,0.07,5,5,5,5,5,5,5,f,3,60,2500,Small-Multi,small,Brooklyn | Private room | small,292,1,4.667,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0.5333,1,1,1,1,1,1,0.7945
691270986280465661,6/15/26,8/21/22,5/31/26,170212480,3,The Royale Tee Oasis 3BR/2Bath near JFK/LGA,https://www.airbnb.com/rooms/691270986280465661,Queens,Rosedale,40.66024,-73.74758,Entire home/apt,Entire home,6,3,3,2,0,0,0,549,256,2,1125,0,120,28,3,2.58,4.95,4.95,4.97,4.96,4.76,4.88,4.94,t,1,255,139995,Individual,large,Queens | Entire home/apt | large,14,28,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.6452,1,1,0.7333,0.1935,0,0,0,0,0,0.2986
691653368293101718,6/14/26,8/14/22,1/13/26,470859718,3,Gather Loft Sobeca Soho | 2 Double Beds + Fridge,https://www.airbnb.com/rooms/691653368293101718,Manhattan,SoHo,40.71967,-74.00068,Entire home/apt,Entire loft,5,1,2,1,0,0,0,208,6,1,25,0,31,2,0,0.66,4.48,4.61,4.61,4.65,4.81,4.42,4.61,f,17,26,5408,Mid-Multi,large,Manhattan | Entire home/apt | large,152,2,4.4,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0.8,1,1,1,1,1,1,0.9836
673371494715317188,6/15/26,7/25/22,6/12/26,118905457,3,Lovely Bedroom Hidden Gem,https://www.airbnb.com/rooms/673371494715317188,Brooklyn,Cypress Hills,40.67573,-73.8638,Private room,Private room in townhouse,2,1,1,1,1,0,0,151.21,348,1,1125,0,154,27,3,3.25,4.82,4.88,4.84,4.76,4.58,4.75,4.87,f,2,255,38559,Small-Multi,small,Brooklyn | Private room | small,2,27,3.4,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0.5333,0.0323,0,0,0,0,0,0.0466
673784924326195986,6/15/26,11/9/22,4/28/26,470173109,3,Standard Queen Room in Small Hotel,https://www.airbnb.com/rooms/673784924326195986,Manhattan,East Harlem,40.8079812,-73.9376207,Private room,Room in hotel,2,1,1,1,0,0,0,254,320,1,19,0,67,34,0,1.53,4.75,4.81,4.87,4.85,4.45,4.67,4.85,f,6,255,64770,Mid-Multi,small,Manhattan | Private room | small,47,34,4.6,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0.0645,0,0,0,0,0.4,0.4194,0.129,0.2667,0.0645,0.1,0.0323,0.1233
691676460109271194,6/14/26,8/14/22,5/30/26,470859718,3,Soho Sanctuary - Hotel Room,https://www.airbnb.com/rooms/691676460109271194,Manhattan,Chinatown,40.71806,-74.00095,Entire home/apt,Entire loft,2,1,1,1,0,0,0,138,349,1,365,0,2349,468,24,50.3,4.5,4.44,4.72,4.72,4.57,4.36,4.53,f,17,255,35190,Mid-Multi,small,Manhattan | Entire home/apt | small,15,468,4.2,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5161,0.0438
691684916095150541,6/14/26,8/21/22,5/20/26,470859718,3,"Tribeca Soho - Steps to Shopping, Dining & Culture",https://www.airbnb.com/rooms/691684916095150541,Manhattan,Tribeca,40.71882,-74.00301,Entire home/apt,Entire loft,2,1,1,1,0,0,0,148,5,1,1125,0,41,11,1,0.88,4.49,4.49,4.49,4.61,4.63,4.34,4.46,f,17,141,20868,Mid-Multi,small,Manhattan | Entire home/apt | small,25,11,3.4,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0.8333,1,1,1,1,1,1,0.9863
691811914823074708,6/15/26,9/30/25,9/30/25,19303369,11,5min from Columbia University Irving Medical Cente,https://www.airbnb.com/rooms/691811914823074708,Manhattan,Washington Heights,40.84239,-73.9356,Private room,Private room in townhouse,2,1,1,1,1,0,0,46.47,31,30,1125,1,1,1,0,0.12,2,1,3,4,3,3,2,f,239,60,2788,Enterprise,small,Manhattan | Private room | small,257,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0.9151
691905182126336286,6/14/26,1/27/26,1/27/26,204704622,7,3 Blocks from Subway① 181st station,https://www.airbnb.com/rooms/691905182126336286,Manhattan,Washington Heights,40.84946,-73.93051,Private room,Private room in townhouse,1,1,1,1,1,0,0,71.93,48,30,1125,1,1,1,0,0.22,5,5,5,4,4,5,5,f,205,60,4316,Enterprise,small,Manhattan | Private room | small,138,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0.4333,0,1,1,1,1,1,0.8685
691912167824183117,6/14/26,10/1/22,5/8/26,200239515,7,5 min from ColumbiaUniversity Irving MedicalCenter,https://www.airbnb.com/rooms/691912167824183117,Manhattan,Washington Heights,40.84157,-73.93762,Private room,Private room in townhouse,2,1,1,1,1,0,0,46.47,31,30,1125,1,8,2,0,0.18,4,3.75,4.88,4.38,4.13,3.88,4.13,f,212,120,5576,Enterprise,small,Manhattan | Private room | small,37,2,4.4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0.9151
692075948348759261,6/15/26,4/8/23,5/28/26,465761406,3,"Enjoy privacy, at Choukri's, near JFK Queens",https://www.airbnb.com/rooms/692075948348759261,Queens,South Ozone Park,40.667559882241896,-73.81327816,Private room,Private room in rental unit,2,1,1,1,0,0,0,143,355,1,30,0,74,19,3,1.91,4.82,4.7,4.85,4.91,4.72,4.72,4.92,t,1,243,34749,Individual,small,Queens | Private room | small,17,19,3.8,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0.0274
692125334129380493,6/14/26,9/20/22,5/21/26,513843085,3,C）5 mins walk from the subway.  Safe neighborhood,https://www.airbnb.com/rooms/692125334129380493,Queens,Richmond Hill,40.695188,-73.8350487,Private room,Private room in home,1,1,1,1,1,0,0,62.84,67,28,1125,1,49,5,1,1.08,4.53,4.51,4.78,4.84,4.41,4.61,4.65,f,3,255,16024,Small-Multi,small,Queens | Private room | small,24,5,4.2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0.8065,0,0,1,1,1,0.8164
683832772356785161,6/15/26,9/13/22,6/4/26,51468488,3,Studio apartment in beautiful historic Brownstone,https://www.airbnb.com/rooms/683832772356785161,Bronx,Concourse,40.82006,-73.92727,Private room,Private room in rental unit,2,1,1,1,0,0,0,205.41,332,1,1125,0,225,26,1,4.92,4.87,4.7,4.94,4.95,4.76,4.81,4.88,t,2,255,52380,Small-Multi,small,Bronx | Private room | small,10,26,5,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.3667,0.1935,0.0645,0,0,0,0.4516,0.0904
683927980325010111,6/15/26,1/8/23,4/17/26,205760,15,Modern 2BR 2BA Prime Midtown w/ Elevator & Laundry,https://www.airbnb.com/rooms/683927980325010111,Manhattan,Hell's Kitchen,40.76211,-73.99501,Entire home/apt,Entire rental unit,4,2,2,2,0,0,0,273.9,177,30,365,1,15,4,0,0.36,5,5,5,5,4.73,4.8,5,f,25,240,65736,Enterprise,medium,Manhattan | Entire home/apt | medium,58,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.3548,0,0,0,0,0.5667,0.9677,0.9677,0.5667,0.7097,1,1,0.5151
673811286668342935,6/15/26,10/31/22,5/25/26,470173109,3,Standard Triple Room in Small Hotel,https://www.airbnb.com/rooms/673811286668342935,Manhattan,East Harlem,40.80897,-73.93665,Private room,Room in hotel,3,1,2,1,0,0,0,225,322,1,14,0,75,37,3,1.7,4.59,4.73,4.79,4.83,4.17,4.52,4.76,f,6,255,57375,Mid-Multi,medium,Manhattan | Private room | medium,20,37,3.8,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0.4333,0.4839,0.0645,0.1,0.2581,0,0.0645,0.1178
673853471795094745,6/15/26,12/23/22,5/2/26,470173109,3,Standard Quadruple Room in Small Hotel,https://www.airbnb.com/rooms/673853471795094745,Manhattan,East Harlem,40.8068,-73.93698,Private room,Room in hotel,4,1,2,1,0,0,0,191,251,1,14,0,41,16,0,0.97,4.46,4.71,4.56,4.59,4.02,4.37,4.61,f,6,205,39155,Mid-Multi,medium,Manhattan | Private room | medium,43,16,4.4,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0.0645,0,0,0,0,0.5333,0.8065,0.5806,0.4667,0.6129,0.1,0.5484,0.3123
673865940435507299,6/15/26,7/27/23,5/14/26,470173109,3,Family Room in Small Hotel,https://www.airbnb.com/rooms/673865940435507299,Manhattan,East Harlem,40.80733,-73.93659,Private room,Room in hotel,4,1,2,1,0,0,0,247,241,1,14,0,8,6,0,0.23,4.63,4.63,5,4.88,4.25,4.75,4.88,f,6,77,19019,Mid-Multi,medium,Manhattan | Private room | medium,31,6,4.8,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0.0645,0,0,0,0,0.5333,0.7097,0.6774,0.4333,0.6774,0.2667,0.6774,0.3397
673873192225899360,6/15/26,8/4/22,5/2/26,470173109,3,Family Suite in Small Hotel,https://www.airbnb.com/rooms/673873192225899360,Manhattan,East Harlem,40.80827,-73.93874,Private room,Room in hotel,6,2,3,1,0,0,0,259,208,1,14,0,42,14,0,0.89,4.67,4.9,4.76,4.79,4.14,4.57,4.74,f,6,179,46361,Mid-Multi,large,Manhattan | Private room | large,43,14,4,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0.1613,0,0,0,0,0.5333,0.871,0.8065,0.8333,0.7097,0.6333,0.5806,0.4301
673874846826602871,6/14/26,12/24/22,5/2/26,23772724,11,Cozy fully furnished 2BR in the UES (30 DAYS MIN),https://www.airbnb.com/rooms/673874846826602871,Manhattan,Upper East Side,40.78152,-73.94749,Entire home/apt,Entire rental unit,4,2,3,1,0,0,0,183.63,297,30,365,1,9,3,0,0.21,4.78,4.33,5,5,4.89,4.78,4.89,f,76,180,33053,Enterprise,medium,Manhattan | Entire home/apt | medium,43,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.5667,1,0.6452,0,0,0,0,0.1863
673891949409493355,6/15/26,5/12/23,5/31/26,470173109,3,Economy Twin Room in Small Hotel,https://www.airbnb.com/rooms/673891949409493355,Manhattan,East Harlem,40.80835,-73.93862,Private room,Room in hotel,2,1,2,1,0,0,0,214,284,1,14,0,31,16,2,0.82,4.77,4.71,4.81,4.74,4.52,4.55,4.77,f,6,205,43870,Mid-Multi,small,Manhattan | Private room | small,14,16,4.4,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0.4,0.5161,0.3226,0.8,0.1935,0.2,0.2258,0.2219
674000890781448536,6/15/26,11/18/22,9/8/25,3656008,9,Solid House 4BD 2BA In-Unit Laundry NYC,https://www.airbnb.com/rooms/674000890781448536,Queens,Flushing,40.75382,-73.81969,Entire home/apt,Entire home,10,4,6,2,0,0,0,280.56,226,30,365,1,12,1,0,0.28,5,5,5,5,4.67,4.92,5,t,6,60,16834,Mid-Multi,large,Queens | Entire home/apt | large,279,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.6452,1,1,0.9,0,0.5806,0.4333,0,0,0,0.3808
674009411610783803,6/15/26,8/11/22,11/21/25,52577963,10,Entire Cozy 1 bedroom private home,https://www.airbnb.com/rooms/674009411610783803,Queens,Ozone Park,40.6768,-73.83852,Entire home/apt,Entire home,2,1,1,1,0,0,0,89.1,123,30,90,1,9,2,0,0.19,4.89,4.89,5,5,4.67,4.67,5,t,5,120,10692,Small-Multi,small,Queens | Entire home/apt | small,205,2,4.8,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.0323,0,0.8065,0.5667,0,0.5333,0.9677,1,1,1,1,1,0.663
692217645174890864,6/14/26,8/20/22,5/23/26,470859718,3,SoHo View Premier Corner Room in Hotel Comfort,https://www.airbnb.com/rooms/692217645174890864,Manhattan,SoHo,40.7187,-74.00083,Entire home/apt,Entire loft,5,1,2,1,0,0,0,208,347,1,365,0,313,51,2,6.73,4.53,4.44,4.73,4.68,4.52,4.33,4.59,f,17,255,53040,Mid-Multi,large,Manhattan | Entire home/apt | large,22,51,4.8,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.0667,0,0,0,0,0,0.5161,0.0493
692252792758522886,6/23/26,10/3/22,11/20/25,19303369,11,4min walk from 168st Subway station,https://www.airbnb.com/rooms/692252792758522886,Manhattan,Washington Heights,40.84306,-73.93719,Private room,Private room in townhouse,2,1,1,1,1,1,0,43.17,70,30,1125,1,4,1,0,0.09,4,3.25,4.5,4.5,4.5,3.5,4.25,f,239,60,2590,Enterprise,small,Manhattan | Private room | small,206,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0.7333,0,0,1,1,1,1,0.8082
692641654304732985,6/14/26,8/26/22,2/19/26,83143535,5,Shirley 4 President @Weeksville Manor,https://www.airbnb.com/rooms/692641654304732985,Brooklyn,Crown Heights,40.67719,-73.94189,Private room,Private room in townhouse,2,1,1,2,1,0,0,92.87,240,30,1125,1,65,3,0,1.4,4.86,4.82,4.94,4.98,4.63,4.85,4.89,t,13,180,16717,Mid-Multi,small,Brooklyn | Private room | small,115,3,5,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.6774,1,1,0.8667,0.5484,0,0,0,0,0,0.3425
692661894540894730,6/23/26,9/16/25,9/16/25,3223938,8,"Prospect Park HDTV Room, Terrace, Laundry, AC #339",https://www.airbnb.com/rooms/692661894540894730,Brooklyn,Prospect-Lefferts Gardens,40.65854,-73.94831,Private room,Private room in serviced apartment,1,3,1,2,0,1,0,61.77,326,30,365,1,1,1,0,0.11,1,4,1,1,4,2,1,f,39,60,3706,Enterprise,small,Brooklyn | Private room | small,271,1,2,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0.2667,1,0,0,0,0,0,0.1068
692677180661715061,6/14/26,8/18/22,3/1/26,83143535,5,St James @ Weeks,https://www.airbnb.com/rooms/692677180661715061,Brooklyn,Crown Heights,40.67519,-73.94258,Private room,Private room in townhouse,2,1,1,2,0,0,0,74.03,178,30,1125,1,59,1,0,1.27,4.68,4.56,4.92,4.98,4.58,4.66,4.71,t,13,60,4442,Mid-Multi,small,Brooklyn | Private room | small,105,1,4.6,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0.6774,1,1,1,1,0.4839,0.3667,0.2258,0.1667,0.1935,0.5123
674043655320352871,6/15/26,8/21/22,10/25/25,447895924,4,Private Room and Private Bathroom in Brooklyn,https://www.airbnb.com/rooms/674043655320352871,Brooklyn,Crown Heights,40.67201,-73.91635,Private room,Private room in casa particular,2,1,1,1,1,0,0,238,362,1,30,0,15,1,0,0.32,4.47,4.27,4.47,4.8,4.67,4.27,4.47,f,2,13,3094,Small-Multi,small,Brooklyn | Private room | small,232,1,3.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.0082
692700316570921760,6/14/26,8/22/22,4/9/26,83143535,5,The Henri`@ Weeks,https://www.airbnb.com/rooms/692700316570921760,Brooklyn,Crown Heights,40.67742,-73.94276,Private room,Private room in townhouse,2,1,1,2,1,0,0,72.5,326,30,1125,1,44,4,0,0.95,4.73,4.61,4.95,4.98,4.61,4.73,4.84,t,13,240,17400,Mid-Multi,small,Brooklyn | Private room | small,66,4,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.1667,0.871,0.2258,0,0,0,0,0.1068
692726447958336704,6/14/26,8/17/22,10/4/25,83143535,5,The Merchant Marine,https://www.airbnb.com/rooms/692726447958336704,Brooklyn,Crown Heights,40.67713,-73.94221,Private room,Private room in townhouse,2,1,1,2,1,0,0,74.07,312,30,1125,1,61,3,0,1.31,4.79,4.59,4.85,4.85,4.59,4.79,4.8,t,13,180,13333,Mid-Multi,small,Brooklyn | Private room | small,253,3,4.6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.7333,1,0,0,0,0,0,0.1452
