listing_id,segment,match_method,n_peers,n_high_performers,my_occupancy_days,peer_high_occupancy_days,occupancy_gap_days,missing_amenities_vs_peers,n_missing_amenities,predicted_fair_price_usd,residual_usd,pricing_signal
982038,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,microwave,1,161.65,-46.22,Below fair value (underpriced)
1759154,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,dedicated_workspace; shampoo,2,116.94,-46.14,Below fair value (underpriced)
1331960,Brooklyn | Entire home/apt | small,exact_cohort,703,233,240,254.6,14.6,hair_dryer; dedicated_workspace,2,140.64,7.6,Above fair value (overpriced)
1039984,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,shampoo; self_check_in,2,135.71,-6.06,Below fair value (underpriced)
1045897,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,hair_dryer; iron; microwave; shampoo; fire_extinguisher,5,224.17,-2.37,Below fair value (underpriced)
1935302,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,wifi; carbon_monoxide_alarm; shampoo; self_check_in; fire_extinguisher,5,164.1,-9.97,Below fair value (underpriced)
2310594,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,bed_linens; microwave; shampoo,3,192.03,-77.23,Below fair value (underpriced)
2400614,Brooklyn | Entire home/apt | small,exact_cohort,703,233,240,254.6,14.6,shampoo; fire_extinguisher,2,202.02,-14.48,Below fair value (underpriced)
2995000,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,wifi; dedicated_workspace,2,291.34,175.66,Above fair value (overpriced)
3012871,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,bed_linens; microwave; fire_extinguisher,3,232.85,7.16,Above fair value (overpriced)
2093304,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,refrigerator; fire_extinguisher,2,197.25,-27.62,Below fair value (underpriced)
2485774,Brooklyn | Entire home/apt | small,exact_cohort,703,233,240,254.6,14.6,hot_water; hangers; bed_linens; iron; dishes_and_silverware; microwave; refrigerator; fire_extinguisher,8,201.63,-68.78,Below fair value (underpriced)
3153464,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,carbon_monoxide_alarm; hangers; hair_dryer; iron; dedicated_workspace; shampoo; self_check_in; fire_extinguisher,8,137.19,-55.89,Below fair value (underpriced)
2151479,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,self_check_in,1,350.2,-76.2,Below fair value (underpriced)
2154075,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,dedicated_workspace,1,133.91,3.76,Above fair value (overpriced)
2569808,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,carbon_monoxide_alarm; microwave; dedicated_workspace; self_check_in; fire_extinguisher,5,179.07,-46.3,Below fair value (underpriced)
3265982,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,shampoo; self_check_in,2,210.96,-83.26,Below fair value (underpriced)
4070025,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,bed_linens; self_check_in; fire_extinguisher,3,221.0,286.0,Above fair value (overpriced)
4134035,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,kitchen; microwave; refrigerator; cooking_basics; self_check_in,5,332.33,-12.42,Below fair value (underpriced)
3519172,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,bed_linens; self_check_in,2,178.1,59.73,Above fair value (overpriced)
3785438,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,self_check_in,1,170.0,97.04,Above fair value (overpriced)
4455301,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,bed_linens; cooking_basics; dedicated_workspace; self_check_in,4,114.96,-21.67,Below fair value (underpriced)
3902156,Brooklyn | Entire home/apt | small,exact_cohort,703,233,240,254.6,14.6,bed_linens; self_check_in,2,209.17,-0.99,Below fair value (underpriced)
4760107,Brooklyn | Entire home/apt | small,exact_cohort,703,233,240,254.6,14.6,dedicated_workspace,1,171.38,4.82,Above fair value (overpriced)
4782569,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,wifi,1,112.45,4.92,Above fair value (overpriced)
4576206,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,(none),0,430.45,2.55,Above fair value (overpriced)
4786675,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,shampoo; fire_extinguisher,2,218.59,-29.59,Below fair value (underpriced)
4824310,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,microwave,1,235.08,-107.51,Below fair value (underpriced)
5520934,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,hot_water; hangers; bed_linens; hair_dryer; microwave; self_check_in,6,237.75,17.05,Above fair value (overpriced)
5979363,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,carbon_monoxide_alarm; iron; microwave; fire_extinguisher,4,196.03,-0.31,Below fair value (underpriced)
5691347,Brooklyn | Entire home/apt | small,exact_cohort,703,233,240,254.6,14.6,essentials; dedicated_workspace; self_check_in,3,151.26,-41.23,Below fair value (underpriced)
5715049,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,bed_linens; fire_extinguisher,2,181.26,-29.81,Below fair value (underpriced)
5113910,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,kitchen,1,143.13,107.6,Above fair value (overpriced)
6255597,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,bed_linens; self_check_in; fire_extinguisher,3,167.26,67.8,Above fair value (overpriced)
6492185,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,(none),0,126.59,59.64,Above fair value (overpriced)
6505927,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,dedicated_workspace,1,343.27,-82.6,Below fair value (underpriced)
6764316,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,wifi; kitchen; dishes_and_silverware; microwave; refrigerator; cooking_basics; fire_extinguisher,7,488.87,-138.87,Below fair value (underpriced)
6880480,Brooklyn | Entire home/apt | small,exact_cohort,703,233,240,254.6,14.6,kitchen; hair_dryer; cooking_basics; dedicated_workspace; shampoo; self_check_in; fire_extinguisher,7,69.98,-3.7,Below fair value (underpriced)
7461611,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,bed_linens; fire_extinguisher,2,108.65,-10.01,Below fair value (underpriced)
7202368,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,hangers; hair_dryer; iron; dedicated_workspace; self_check_in; fire_extinguisher,6,111.52,48.78,Above fair value (overpriced)
7516218,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,dedicated_workspace; shampoo,2,211.13,7.97,Above fair value (overpriced)
7556153,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,dedicated_workspace; self_check_in,2,150.73,18.2,Above fair value (overpriced)
6970441,Brooklyn | Entire home/apt | small,exact_cohort,703,233,150,254.6,104.6,carbon_monoxide_alarm; shampoo; fire_extinguisher,3,204.85,-149.8,Below fair value (underpriced)
8167884,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,bed_linens; shampoo; self_check_in,3,181.37,-6.59,Below fair value (underpriced)
8327773,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,wifi; refrigerator; dedicated_workspace; shampoo,4,292.76,54.24,Above fair value (overpriced)
8472812,Brooklyn | Entire home/apt | small,exact_cohort,703,233,240,254.6,14.6,carbon_monoxide_alarm; microwave,2,200.78,14.89,Above fair value (overpriced)
8687556,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,wifi; bed_linens,2,131.39,-35.39,Below fair value (underpriced)
8703711,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,bed_linens; fire_extinguisher,2,122.31,-24.62,Below fair value (underpriced)
9372859,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,carbon_monoxide_alarm; hair_dryer; iron; shampoo,4,193.85,-3.22,Below fair value (underpriced)
8793166,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,(none),0,143.81,-65.9,Below fair value (underpriced)
8816465,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,bed_linens; dedicated_workspace; self_check_in,3,127.45,55.44,Above fair value (overpriced)
9271742,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,dedicated_workspace; shampoo,2,142.42,12.61,Above fair value (overpriced)
9725508,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,dedicated_workspace,1,244.45,-71.89,Below fair value (underpriced)
10546254,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,bed_linens; self_check_in; fire_extinguisher,3,156.79,31.28,Above fair value (overpriced)
11343196,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,wifi; kitchen; fire_extinguisher,3,151.84,-48.11,Below fair value (underpriced)
11412980,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,bed_linens; dedicated_workspace,2,171.28,-2.03,Below fair value (underpriced)
11872337,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,wifi; bed_linens; self_check_in; fire_extinguisher,4,186.81,-6.65,Below fair value (underpriced)
11905096,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,kitchen; bed_linens; dishes_and_silverware; cooking_basics,4,112.58,-22.41,Below fair value (underpriced)
11927032,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,microwave,1,311.48,31.52,Above fair value (overpriced)
10165663,Brooklyn | Entire home/apt | small,exact_cohort,703,233,240,254.6,14.6,wifi; refrigerator; dedicated_workspace; self_check_in,4,106.37,-30.14,Below fair value (underpriced)
11827451,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,self_check_in; fire_extinguisher,2,133.0,-7.43,Below fair value (underpriced)
12827964,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,kitchen,1,157.57,33.2,Above fair value (overpriced)
13417071,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,shampoo,1,145.17,-31.84,Below fair value (underpriced)
13474455,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,dedicated_workspace,1,312.16,-43.16,Below fair value (underpriced)
13209522,Brooklyn | Entire home/apt | small,exact_cohort,703,233,243,254.6,11.6,wifi; kitchen,2,287.28,-79.59,Below fair value (underpriced)
13642568,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,bed_linens; shampoo; fire_extinguisher,3,178.76,64.91,Above fair value (overpriced)
14029633,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,(none),0,121.09,-49.09,Below fair value (underpriced)
14030375,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,microwave; dedicated_workspace,2,298.05,-81.05,Below fair value (underpriced)
13295693,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,bed_linens; dishes_and_silverware,2,115.56,-38.89,Below fair value (underpriced)
13674349,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,(none),0,142.61,3.22,Above fair value (overpriced)
14470437,Brooklyn | Entire home/apt | small,exact_cohort,703,233,102,254.6,152.6,dedicated_workspace; fire_extinguisher,2,309.65,-87.4,Below fair value (underpriced)
14281865,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,bed_linens; microwave,2,141.25,-21.75,Below fair value (underpriced)
14296598,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,bed_linens; dedicated_workspace,2,198.44,39.19,Above fair value (overpriced)
14931156,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,kitchen,1,106.58,-18.37,Below fair value (underpriced)
15360687,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,fire_extinguisher,1,156.73,-8.1,Below fair value (underpriced)
16271447,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,dedicated_workspace,1,160.48,12.08,Above fair value (overpriced)
16331234,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,(none),0,189.32,28.55,Above fair value (overpriced)
16365878,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,cooking_basics,1,139.38,-6.56,Below fair value (underpriced)
16620235,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,dedicated_workspace; self_check_in,2,292.9,28.96,Above fair value (overpriced)
16659292,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,bed_linens,1,166.51,-5.04,Below fair value (underpriced)
15597600,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,wifi; essentials; dedicated_workspace,3,131.81,-3.49,Below fair value (underpriced)
17153913,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,(none),0,563.55,-78.55,Below fair value (underpriced)
17370778,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,wifi; dedicated_workspace; fire_extinguisher,3,165.27,38.45,Above fair value (overpriced)
17731891,Brooklyn | Entire home/apt | small,exact_cohort,703,233,230,254.6,24.6,self_check_in,1,429.15,-143.85,Below fair value (underpriced)
18411427,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,dedicated_workspace,1,184.56,19.16,Above fair value (overpriced)
18565752,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,essentials; cooking_basics; shampoo,3,259.96,-3.96,Below fair value (underpriced)
17653791,Brooklyn | Entire home/apt | small,exact_cohort,703,233,248,254.6,6.6,refrigerator; dedicated_workspace; self_check_in,3,111.11,-12.37,Below fair value (underpriced)
17669480,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,dedicated_workspace; shampoo; fire_extinguisher,3,293.11,60.89,Above fair value (overpriced)
18632502,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,(none),0,222.02,-115.3,Below fair value (underpriced)
18657204,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,wifi,1,341.54,-55.1,Below fair value (underpriced)
18704413,Brooklyn | Entire home/apt | small,exact_cohort,703,233,120,254.6,134.6,dedicated_workspace,1,250.73,-33.96,Below fair value (underpriced)
19001879,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,dedicated_workspace; self_check_in,2,187.56,-56.63,Below fair value (underpriced)
19162180,Brooklyn | Entire home/apt | small,exact_cohort,703,233,255,254.6,-0.4,microwave; dedicated_workspace; shampoo,3,408.59,-153.25,Below fair value (underpriced)
18068913,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,microwave; dedicated_workspace; self_check_in; fire_extinguisher,4,126.87,-45.59,Below fair value (underpriced)
18836532,Brooklyn | Entire home/apt | small,exact_cohort,703,233,180,254.6,74.6,wifi,1,143.79,-54.09,Below fair value (underpriced)
18838040,Brooklyn | Entire home/apt | small,exact_cohort,703,233,141,254.6,113.6,microwave; refrigerator,2,433.78,103.22,Above fair value (overpriced)
19251668,Brooklyn | Entire home/apt | small,exact_cohort,703,233,60,254.6,194.6,hot_water; hair_dryer; iron; microwave; refrigerator; dedicated_workspace; self_check_in; fire_extinguisher,8,133.22,0.28,Above fair value (overpriced)
