listing_id,listing_name,listing_url,borough,neighborhood,room_type,property_type,host_tier,market_segment,actual_price_usd,predicted_fair_price_usd,prediction_sd_usd,prediction_uncertainty_pct,confidence_score,confidence_level,residual_usd,residual_pct_of_fair,pricing_signal
1615529353642682383,Sunny Midtown 4 Beds: Hudson Park/Broadway Vibes,https://www.airbnb.com/rooms/1615529353642682383,Manhattan,Theater District,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,530.0,413.28,112.89,0.2732,65.1,Medium,116.72,0.2824,Above fair value (review price)
1616322124316995847,Midtown Gem: 2 Beds Near Broadway & Hudson Park,https://www.airbnb.com/rooms/1616322124316995847,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,362.0,467.27,126.62,0.271,73.8,Medium,-105.27,-0.2253,Below fair value (review price)
1608756908313285733,ROW NYC: Steps from Times SQ + Dining,https://www.airbnb.com/rooms/1608756908313285733,Manhattan,Theater District,Private room,Room in hotel,Small-Multi,short_stay,313.02,419.65,114.28,0.2723,68.7,Medium,-106.63,-0.2541,Below fair value (review price)
1608757263790191076,ROW NYC: Times Square Stay + Dining,https://www.airbnb.com/rooms/1608757263790191076,Manhattan,Hell's Kitchen,Private room,Room in hotel,Small-Multi,short_stay,478.71,541.5,146.29,0.2702,76.8,High,-62.79,-0.116,Below fair value (review price)
1608911648618551152,Manhattan Views | Rooftop Bar + Dining On-site!,https://www.airbnb.com/rooms/1608911648618551152,Manhattan,Flatiron District,Private room,Room in hotel,Small-Multi,short_stay,478.0,206.57,60.68,0.2937,26.7,Low,271.43,1.3139,Above fair value (review price)
1609831138198052451,"3 bedrooms-South Ozone Park, Queens, New York City",https://www.airbnb.com/rooms/1609831138198052451,Queens,South Ozone Park,Private room,Private room in townhouse,Individual,short_stay,457.0,454.86,129.21,0.2841,36.3,Low,2.14,0.0047,Above fair value (review price)
1602263364412735812,Modern guest suite in the heart of BedStuy,https://www.airbnb.com/rooms/1602263364412735812,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire townhouse,Individual,short_stay,402.0,416.6,115.48,0.2772,49.8,Low,-14.6,-0.035,Below fair value (review price)
1603027630323114731,Elegant Midtown studio plus at The Quin by Hilton,https://www.airbnb.com/rooms/1603027630323114731,Manhattan,Midtown,Entire home/apt,Entire condo,Mid-Multi,short_stay,417.0,405.1,112.41,0.2775,48.3,Low,11.9,0.0294,Above fair value (review price)
1610325937822176201,Room in gorgeous Bed-Stuy Townhouse,https://www.airbnb.com/rooms/1610325937822176201,Brooklyn,Bedford-Stuyvesant,Private room,Private room in home,Individual,short_stay,321.0,292.22,78.32,0.268,82.1,High,28.78,0.0985,Above fair value (review price)
1604532242925723439,Central Park View | Jazz. Rooftop Bar. Restaurant.,https://www.airbnb.com/rooms/1604532242925723439,Manhattan,Harlem,Private room,Room in hotel,Mid-Multi,short_stay,491.0,430.14,116.37,0.2705,75.4,High,60.86,0.1415,Above fair value (review price)
1618364959932522496,Sisterly Touch House 2,https://www.airbnb.com/rooms/1618364959932522496,Queens,East Elmhurst,Private room,Private room in home,Small-Multi,short_stay,176.5,161.04,44.67,0.2774,49.2,Low,15.46,0.096,Above fair value (review price)
1617561643592949530,Westgate NYC | Luxe Queen | Modern Comfort,https://www.airbnb.com/rooms/1617561643592949530,Manhattan,Murray Hill,Hotel room,Room in hotel,Enterprise,short_stay,198.0,453.47,130.72,0.2883,31.1,Low,-255.47,-0.5634,Below fair value (review price)
1617561662233809365,Westgate NYC | 2 Luxe Queens | Bright and Cozy,https://www.airbnb.com/rooms/1617561662233809365,Manhattan,Murray Hill,Hotel room,Room in hotel,Enterprise,short_stay,395.0,683.89,197.14,0.2883,31.1,Low,-288.89,-0.4224,Below fair value (review price)
1612550248792683928,Queens room 2,https://www.airbnb.com/rooms/1612550248792683928,Queens,Springfield Gardens,Private room,Private room in home,Small-Multi,short_stay,120.0,129.54,36.05,0.2783,46.5,Low,-9.54,-0.0736,Below fair value (review price)
1628366494106624339,Near Times Square | Pet-Friendly + Full Kitchen,https://www.airbnb.com/rooms/1628366494106624339,Manhattan,Hell's Kitchen,Private room,Room in hotel,Small-Multi,short_stay,440.0,408.77,110.43,0.2702,76.8,High,31.23,0.0764,Above fair value (review price)
1628588562136450887,Times Square Private Backyard Gem,https://www.airbnb.com/rooms/1628588562136450887,Manhattan,Theater District,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,724.27,669.63,182.78,0.273,65.6,Medium,54.64,0.0816,Above fair value (review price)
1628592175880719081,Executive 2 BedroomS + Backyard,https://www.airbnb.com/rooms/1628592175880719081,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,684.71,609.0,166.46,0.2733,64.4,Medium,75.71,0.1243,Above fair value (review price)
1618823233986515550,NYC Spacious 3BR • LGA/ JFK • 15 Mins To City,https://www.airbnb.com/rooms/1618823233986515550,Queens,Astoria,Entire home/apt,Entire rental unit,Small-Multi,short_stay,319.0,457.59,125.78,0.2749,59.6,Medium,-138.59,-0.3029,Below fair value (review price)
1619744978624422653,Gorgeous 2 Bedrooms Chelsea Dream,https://www.airbnb.com/rooms/1619744978624422653,Manhattan,Chelsea,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,971.9,636.46,173.23,0.2722,69.4,Medium,335.44,0.527,Above fair value (review price)
1620371764910920390,Walk to MOCA + Tenement Museum | Daily Perks,https://www.airbnb.com/rooms/1620371764910920390,Manhattan,Chinatown,Private room,Room in hotel,Small-Multi,short_stay,338.2,330.75,91.05,0.2753,57.1,Medium,7.45,0.0225,Above fair value (review price)
1620371940373783346,Steps to Chinatown | City Views + Coffee Bar,https://www.airbnb.com/rooms/1620371940373783346,Manhattan,Chinatown,Private room,Room in hotel,Small-Multi,short_stay,204.59,328.72,90.49,0.2753,57.1,Medium,-124.13,-0.3776,Below fair value (review price)
1620372290031084997,Near SoHo & Little Italy | City View + Daily Perks,https://www.airbnb.com/rooms/1620372290031084997,Manhattan,Chinatown,Private room,Room in hotel,Small-Multi,short_stay,318.0,321.71,88.56,0.2753,57.1,Medium,-3.71,-0.0115,Below fair value (review price)
1620373279110705125,Walk to Brooklyn Bridge | Fitness Center + Perks,https://www.airbnb.com/rooms/1620373279110705125,Manhattan,Chinatown,Private room,Room in hotel,Small-Multi,short_stay,370.18,341.86,94.11,0.2753,57.1,Medium,28.32,0.0828,Above fair value (review price)
1620373502612235063,Near Wall Street Ferry | Fitness Center + Perks,https://www.airbnb.com/rooms/1620373502612235063,Manhattan,Chinatown,Private room,Room in hotel,Small-Multi,short_stay,275.39,374.31,103.04,0.2753,57.1,Medium,-98.92,-0.2643,Below fair value (review price)
1620476287863382674,NYC | 10 Minutes from JFK | Queens Comforts,https://www.airbnb.com/rooms/1620476287863382674,Queens,Springfield Gardens,Private room,Private room in home,Individual,short_stay,365.5,237.82,66.14,0.2781,47.4,Low,127.68,0.5369,Above fair value (review price)
1621449462840073912,Chic 3BR Bklyn House + Free Parking | Near Transit,https://www.airbnb.com/rooms/1621449462840073912,Brooklyn,East Flatbush,Entire home/apt,Entire home,Individual,short_stay,545.5,550.5,152.32,0.2767,51.6,Low,-5.0,-0.0091,Below fair value (review price)
1617561738807955482,2x Luxe 2 Queens | Westgate | Visit Iconic Sites,https://www.airbnb.com/rooms/1617561738807955482,Manhattan,Murray Hill,Hotel room,Room in hotel,Enterprise,short_stay,579.0,229.54,66.17,0.2883,31.1,Low,349.46,1.5224,Above fair value (review price)
1622201621378875407,New Entire Suite in Brooklyn Brownstone,https://www.airbnb.com/rooms/1622201621378875407,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire home,Individual,short_stay,270.0,266.07,72.37,0.272,70.4,Medium,3.93,0.0148,Above fair value (review price)
1629361003545337184,Brooklyn perfect 3 Bedrooms,https://www.airbnb.com/rooms/1629361003545337184,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,Entire home,Mid-Multi,short_stay,422.25,758.47,216.59,0.2856,33.7,Low,-336.22,-0.4433,Below fair value (review price)
1629876665816126074,Queen with balcony,https://www.airbnb.com/rooms/1629876665816126074,Brooklyn,Williamsburg,Private room,Room in hotel,Small-Multi,short_stay,429.0,266.16,73.84,0.2774,48.9,Low,162.84,0.6118,Above fair value (review price)
1629877432025076442,King with balcony,https://www.airbnb.com/rooms/1629877432025076442,Brooklyn,Williamsburg,Private room,Room in hotel,Small-Multi,short_stay,489.0,278.64,77.3,0.2774,48.9,Low,210.36,0.755,Above fair value (review price)
1629941679757779662,Empire Oasis: Chic Midtown 1BR w/ Private Balcony,https://www.airbnb.com/rooms/1629941679757779662,Manhattan,Midtown,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,453.0,551.97,147.75,0.2677,84.3,High,-98.97,-0.1793,Below fair value (review price)
1623494747869698706,Steps to Empire State Building + Dining. Pool. Spa,https://www.airbnb.com/rooms/1623494747869698706,Manhattan,Midtown,Private room,Room in hotel,Small-Multi,short_stay,491.0,361.33,96.42,0.2668,85.7,High,129.67,0.3589,Above fair value (review price)
1618235219202947262,brownstone retreat with chef kitchen,https://www.airbnb.com/rooms/1618235219202947262,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,Individual,short_stay,1054.5,833.08,223.09,0.2678,83.6,High,221.42,0.2658,Above fair value (review price)
1624139636812489117,Standard one queen bed room,https://www.airbnb.com/rooms/1624139636812489117,Manhattan,Midtown,Private room,Room in hotel,Small-Multi,short_stay,245.65,291.86,79.27,0.2716,72.2,Medium,-46.21,-0.1583,Below fair value (review price)
1629975854909652981,Near Central Park | Evening Wine & Free Breakfast,https://www.airbnb.com/rooms/1629975854909652981,Manhattan,Midtown,Private room,Room in hotel,Small-Multi,short_stay,330.12,369.31,98.55,0.2668,85.7,High,-39.19,-0.1061,Below fair value (review price)
1629976960136135983,Near MoMA with Free Breakfast & Evening Wine,https://www.airbnb.com/rooms/1629976960136135983,Manhattan,Midtown,Private room,Room in hotel,Small-Multi,short_stay,390.99,500.45,133.54,0.2668,85.7,High,-109.46,-0.2187,Below fair value (review price)
1632706276001971052,"Stylish UWS Oasis, Steps to Central Park, Broadway",https://www.airbnb.com/rooms/1632706276001971052,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,674.0,669.49,184.18,0.2751,58.6,Medium,4.51,0.0067,Above fair value (review price)
1632733680773980473,Chic & Spacious UWS Gem | Steps to Central Park,https://www.airbnb.com/rooms/1632733680773980473,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,607.0,646.73,177.92,0.2751,58.6,Medium,-39.73,-0.0614,Below fair value (review price)
1624139637045643302,Superior two double beds room,https://www.airbnb.com/rooms/1624139637045643302,Manhattan,Midtown,Private room,Room in hotel,Small-Multi,short_stay,245.65,386.9,105.09,0.2716,72.2,Medium,-141.25,-0.3651,Below fair value (review price)
1624712915076111554,Exclusive Apartment 949 | Shared Bathroom,https://www.airbnb.com/rooms/1624712915076111554,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,short_stay,350.63,293.13,78.74,0.2686,80.9,High,57.5,0.1962,Above fair value (review price)
1624729566411958464,Exclusive Studio 318 | Private Bathroom,https://www.airbnb.com/rooms/1624729566411958464,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,short_stay,375.33,350.75,94.22,0.2686,80.9,High,24.58,0.0701,Above fair value (review price)
1625715388909895483,Cozy Private Room near Howard Beach –JFK & Subway,https://www.airbnb.com/rooms/1625715388909895483,Queens,Ozone Park,Private room,Private room in home,Individual,short_stay,112.0,194.46,58.92,0.303,23.1,Low,-82.46,-0.4241,Below fair value (review price)
1635369079945185388,Radio deluxe king room,https://www.airbnb.com/rooms/1635369079945185388,Manhattan,Washington Heights,Private room,Room in hotel,Small-Multi,short_stay,159.0,174.01,49.95,0.287,32.6,Low,-15.01,-0.0863,Below fair value (review price)
1635369079971384438,Radio deluxe queen room,https://www.airbnb.com/rooms/1635369079971384438,Manhattan,Washington Heights,Private room,Room in hotel,Small-Multi,short_stay,159.0,156.3,44.86,0.287,32.6,Low,2.7,0.0173,Above fair value (review price)
1635612896711939873,Grand terrace room,https://www.airbnb.com/rooms/1635612896711939873,Manhattan,Lower East Side,Private room,Room in hotel,Small-Multi,short_stay,381.0,334.99,92.95,0.2775,48.4,Low,46.01,0.1373,Above fair value (review price)
1637689990948215609,bright 1bdrm suite Steps to Subway & Prospect Park,https://www.airbnb.com/rooms/1637689990948215609,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,Entire rental unit,Individual,short_stay,417.0,288.95,80.94,0.2801,43.7,Low,128.05,0.4432,Above fair value (review price)
1627395260725935592,"Brooklyn Boutique 2BR Near Beaches, JFK, Manhattan",https://www.airbnb.com/rooms/1627395260725935592,Brooklyn,Canarsie,Private room,Private room in rental unit,Individual,short_stay,192.86,252.83,69.45,0.2747,60.3,Medium,-59.97,-0.2372,Below fair value (review price)
1627592796772851088,Standard Full | OYO Times Square | Pets Allowed,https://www.airbnb.com/rooms/1627592796772851088,Manhattan,Theater District,Hotel room,Room in hotel,Enterprise,short_stay,166.0,390.15,109.89,0.2817,40.9,Low,-224.15,-0.5745,Below fair value (review price)
1627853130508371399,New! Park Slope Pvt two bdrm 15 min to City,https://www.airbnb.com/rooms/1627853130508371399,Brooklyn,Park Slope,Entire home/apt,Entire rental unit,Small-Multi,short_stay,631.0,651.99,183.3,0.2811,42.3,Low,-20.99,-0.0322,Below fair value (review price)
1627945803361662847,Brooklyn historic district 4 bedrooms,https://www.airbnb.com/rooms/1627945803361662847,Brooklyn,Crown Heights,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,513.0,690.1,187.41,0.2716,72.6,Medium,-177.1,-0.2566,Below fair value (review price)
1645247772219453015,3 Deluxe 2 Queens at Hard Rock Hotel New York!,https://www.airbnb.com/rooms/1645247772219453015,Manhattan,Theater District,Private room,Room in hotel,Mid-Multi,short_stay,1452.0,1490.66,407.46,0.2733,64.6,Medium,-38.66,-0.0259,Below fair value (review price)
1645291383605748517,NYC 5 Borough Adventure | Family Stay + Balcony,https://www.airbnb.com/rooms/1645291383605748517,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,Small-Multi,short_stay,408.0,601.45,161.2,0.268,82.3,High,-193.45,-0.3216,Below fair value (review price)
1645754058584760427,Explore Brooklyn Stay | 3 Bedrooms + Patio,https://www.airbnb.com/rooms/1645754058584760427,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,Small-Multi,short_stay,495.0,589.72,158.06,0.268,82.3,High,-94.72,-0.1606,Below fair value (review price)
1646584974224997690,Suite in Brooklyn Brownstone,https://www.airbnb.com/rooms/1646584974224997690,Brooklyn,South Slope,Private room,Private room in rental unit,Individual,short_stay,409.0,373.09,110.21,0.2954,25.9,Low,35.91,0.0962,Above fair value (review price)
1647102582717037098,Unique NYC Stay | 3BR • 3 Bathrooms + Patio,https://www.airbnb.com/rooms/1647102582717037098,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,Small-Multi,short_stay,408.0,708.45,189.88,0.268,82.3,High,-300.45,-0.4241,Below fair value (review price)
1653803229211742593,"Superior Studio Apt, 1 Queen, 1 Sofa Bed - FiDi",https://www.airbnb.com/rooms/1653803229211742593,Manhattan,Financial District,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,316.0,580.05,157.67,0.2718,70.8,Medium,-264.05,-0.4552,Below fair value (review price)
1653805348268284617,"1 Bedroom Apartment, 1 Queen - FiDi",https://www.airbnb.com/rooms/1653805348268284617,Manhattan,Financial District,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,294.0,482.06,131.04,0.2718,70.8,Medium,-188.06,-0.3901,Below fair value (review price)
1653807965670777395,"Superior 1 Bed Apt, 1 Queen, 1 Sofa Bed - FiDi",https://www.airbnb.com/rooms/1653807965670777395,Manhattan,Financial District,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,338.0,486.1,132.13,0.2718,70.8,Medium,-148.1,-0.3047,Below fair value (review price)
1653811014342621466,"Superior 1 Bed w/ Sleeping Den, 2 Queens, Sofa Bed",https://www.airbnb.com/rooms/1653811014342621466,Manhattan,Financial District,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,547.0,760.59,206.75,0.2718,70.8,Medium,-213.59,-0.2808,Below fair value (review price)
1653813662129806021,"Deluxe 1 Bed w/ Sleeping Den, 1 King 1 Queen, FiDi",https://www.airbnb.com/rooms/1653813662129806021,Manhattan,Financial District,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,492.0,697.71,189.65,0.2718,70.8,Medium,-205.71,-0.2948,Below fair value (review price)
1653816332905227505,"Deluxe 2 Bed Apt, 2 Kings, 3 Bath, Sofa Bed - FiDi",https://www.airbnb.com/rooms/1653816332905227505,Manhattan,Financial District,Entire home/apt,Entire rental unit,Mid-Multi,short_stay,998.0,904.82,245.95,0.2718,70.8,Medium,93.18,0.103,Above fair value (review price)
1653835381228817157,Private Apartment 639 | Shared Bathroom,https://www.airbnb.com/rooms/1653835381228817157,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,short_stay,233.85,274.35,73.69,0.2686,80.9,High,-40.5,-0.1476,Below fair value (review price)
